Student_Rating,Teaching_Experience,Subject_Expertise_Level,Course_Difficulty,Student_Feedback,Teacher_Availability,Recommendation,Teacher_Name,Subject
8,4,1,3,1,22,2,Ms. Smith,Literature
2,6,4,4,4,12,1,Mr. Brown,Science
9,28,5,2,3,18,1,Mr. Brown,Science
6,5,5,4,3,29,2,Ms. Wilson,Art
1,11,2,5,5,16,1,Ms. Lee,Literature
8,26,1,1,3,24,2,Ms. Lee,History
7,25,4,2,5,7,2,Mr. Johnson,Literature
1,2,5,4,4,36,3,Mr. Johnson,Literature
8,12,1,2,4,7,1,Mr. Johnson,Mathematics
2,25,2,3,1,19,3,Ms. Smith,History
8,1,5,4,4,21,1,Ms. Lee,History
9,23,1,4,1,25,2,Ms. Wilson,Art
5,16,2,4,2,5,1,Ms. Smith,Mathematics
5,22,3,4,2,32,2,Mr. Brown,History
7,19,4,3,5,24,3,Ms. Lee,Science
1,15,1,4,2,29,2,Ms. Smith,Mathematics
5,3,5,3,1,35,3,Ms. Smith,Literature
1,5,5,4,3,29,2,Ms. Lee,Mathematics
8,14,5,1,3,8,2,Ms. Lee,Literature
8,11,5,3,3,15,2,Mr. Brown,History
1,2,5,3,2,30,2,Mr. Johnson,Literature
2,1,2,4,5,31,2,Ms. Lee,History
7,23,4,5,1,21,2,Mr. Brown,Art
7,26,1,3,4,2,3,Ms. Smith,Literature
9,29,4,5,1,36,2,Mr. Brown,Science
3,25,3,3,1,4,2,Mr. Johnson,Art
2,29,5,3,3,40,2,Ms. Wilson,Art
10,9,1,3,4,24,1,Ms. Lee,History
8,19,2,3,1,33,1,Mr. Johnson,Literature
7,19,2,1,4,31,2,Ms. Wilson,Art
3,22,1,4,3,16,3,Ms. Smith,History
3,16,1,3,4,3,3,Mr. Brown,Literature
7,28,3,4,2,29,3,Mr. Johnson,Art
5,22,4,2,3,13,2,Ms. Lee,Science
9,28,4,3,1,23,3,Ms. Smith,Art
10,20,5,4,4,28,5,Mr. Johnson,Literature
7,4,5,4,2,10,2,Ms. Smith,Literature
1,11,5,2,3,30,3,Mr. Brown,Mathematics
1,13,1,5,1,33,3,Mr. Johnson,History
6,2,1,5,2,39,3,Ms. Smith,Mathematics
5,20,2,3,3,19,3,Mr. Brown,History
5,5,3,5,2,21,1,Ms. Wilson,Science
8,28,4,2,4,16,4,Ms. Smith,Literature
8,20,3,1,5,20,3,Mr. Brown,Art
9,27,1,2,5,17,3,Mr. Brown,Mathematics
4,16,2,4,2,26,1,Mr. Johnson,Mathematics
5,7,4,1,1,30,1,Ms. Lee,Art
7,6,3,5,3,21,1,Mr. Johnson,Mathematics
3,21,5,4,4,21,3,Ms. Smith,History
6,4,3,5,4,26,2,Mr. Brown,Science
3,3,1,4,2,36,2,Mr. Johnson,Science
4,9,4,1,2,23,1,Mr. Johnson,Literature
10,28,2,1,5,19,3,Ms. Lee,History
8,9,5,1,5,16,5,Mr. Brown,Art
10,10,3,4,2,15,2,Mr. Johnson,Mathematics
4,11,5,3,2,11,3,Ms. Smith,Literature
4,1,2,2,1,2,1,Ms. Wilson,Literature
7,13,5,4,5,4,2,Ms. Smith,Science
3,29,1,4,3,8,3,Ms. Wilson,Science
3,19,2,4,4,34,3,Ms. Smith,Literature
1,7,2,4,4,28,3,Ms. Lee,Mathematics
7,26,2,3,3,29,2,Ms. Lee,Mathematics
4,4,4,1,5,39,1,Ms. Wilson,Art
7,25,3,1,1,2,2,Mr. Johnson,Art
2,13,4,1,4,9,2,Ms. Smith,Science
5,1,4,3,4,13,1,Mr. Brown,Art
7,21,3,5,5,23,2,Mr. Brown,Science
9,21,5,2,1,28,2,Ms. Wilson,Science
10,8,2,3,1,16,1,Ms. Lee,Art
4,9,3,2,5,28,2,Ms. Wilson,Literature
6,22,3,4,3,4,3,Ms. Wilson,History
3,19,4,1,5,26,2,Mr. Brown,History
2,19,4,2,5,40,2,Mr. Brown,Art
10,23,2,3,3,1,1,Mr. Brown,Literature
2,7,1,4,3,12,1,Ms. Lee,Literature
5,25,2,2,2,28,3,Ms. Smith,History
3,28,2,2,5,26,2,Ms. Wilson,Mathematics
2,2,3,4,2,10,1,Mr. Brown,Literature
2,14,4,4,5,39,1,Mr. Johnson,History
3,11,3,2,1,27,3,Ms. Smith,History
1,23,4,4,2,5,3,Ms. Wilson,Literature
8,29,4,5,5,18,3,Mr. Johnson,Art
9,29,2,4,5,28,1,Ms. Lee,History
1,4,3,4,2,30,2,Ms. Wilson,Art
5,25,2,3,3,33,3,Mr. Brown,Literature
8,20,3,1,4,17,3,Ms. Lee,Literature
2,25,3,3,2,27,2,Ms. Smith,Science
1,16,1,1,5,29,3,Ms. Lee,Art
5,13,4,5,3,33,1,Ms. Smith,Literature
1,6,1,4,3,1,1,Mr. Brown,Science
6,7,5,3,1,18,1,Ms. Lee,Literature
9,20,2,3,5,3,2,Mr. Johnson,Mathematics
8,6,2,5,2,3,2,Ms. Wilson,Science
6,7,2,4,5,4,2,Mr. Brown,Science
4,3,2,2,3,29,3,Mr. Johnson,Mathematics
7,1,3,2,2,36,1,Ms. Lee,Literature
6,17,2,1,1,39,2,Ms. Smith,Literature
7,3,5,3,3,34,1,Mr. Brown,Literature
2,7,2,4,4,38,1,Mr. Brown,Mathematics
7,29,2,2,4,31,2,Mr. Johnson,Science
10,10,4,4,5,6,4,Ms. Smith,Art
4,5,4,5,3,26,2,Mr. Brown,Art
5,19,5,4,1,25,3,Mr. Johnson,Mathematics
7,3,1,5,5,3,2,Ms. Wilson,History
10,25,4,5,4,38,3,Ms. Smith,Mathematics
2,28,2,3,4,39,2,Ms. Smith,Literature
1,21,3,2,5,11,3,Mr. Johnson,Mathematics
5,25,1,1,3,26,2,Mr. Johnson,Art
10,26,2,2,1,28,2,Mr. Brown,Science
1,27,3,1,2,21,1,Mr. Johnson,Art
6,8,3,2,1,15,2,Ms. Lee,Art
2,17,2,2,2,4,3,Mr. Johnson,Mathematics
2,6,1,1,3,12,1,Ms. Lee,Literature
4,6,3,1,2,14,3,Ms. Smith,Science
10,21,1,4,4,26,3,Ms. Smith,Literature
2,4,1,5,4,5,2,Ms. Smith,Science
9,3,1,3,1,1,1,Ms. Smith,History
3,20,4,4,5,27,2,Ms. Smith,Science
8,14,3,5,1,29,1,Ms. Wilson,Science
7,13,3,2,4,16,1,Ms. Wilson,History
7,6,5,5,4,40,2,Ms. Smith,Mathematics
4,27,5,5,4,32,1,Ms. Smith,Mathematics
4,20,3,3,4,36,2,Ms. Smith,Science
1,14,1,4,5,5,2,Ms. Lee,History
8,14,1,5,1,31,3,Ms. Wilson,Art
1,19,3,1,4,17,1,Ms. Smith,History
4,6,3,5,1,25,2,Ms. Smith,Science
3,26,3,3,4,19,2,Ms. Wilson,Mathematics
1,19,4,2,1,24,3,Ms. Lee,History
7,14,2,3,4,35,2,Ms. Wilson,Mathematics
7,3,3,1,3,27,2,Ms. Lee,Science
2,3,5,4,5,30,3,Ms. Wilson,Science
10,19,2,3,3,17,1,Ms. Smith,Art
5,22,3,1,2,21,3,Ms. Wilson,Art
8,2,5,5,1,14,2,Mr. Brown,History
1,26,2,3,3,11,2,Ms. Lee,History
9,11,2,4,3,13,1,Ms. Wilson,Art
7,3,3,1,4,15,2,Ms. Smith,Mathematics
7,29,2,3,5,39,1,Ms. Smith,Art
2,21,3,5,4,24,3,Ms. Wilson,Literature
8,21,2,5,4,11,1,Ms. Smith,Art
3,3,2,3,4,7,2,Mr. Johnson,Literature
10,5,1,3,5,13,1,Ms. Wilson,Literature
7,17,3,3,4,10,2,Mr. Brown,Science
3,22,1,4,4,25,1,Mr. Brown,Art
6,10,4,2,2,16,2,Mr. Brown,History
1,12,4,1,4,31,3,Ms. Lee,Science
4,19,2,1,4,34,2,Mr. Johnson,Science
9,8,1,2,3,2,2,Ms. Smith,Art
7,10,1,4,2,19,3,Mr. Johnson,Mathematics
7,18,1,1,5,3,2,Ms. Wilson,Science
4,12,5,4,2,10,2,Mr. Brown,History
10,12,3,5,2,27,1,Mr. Brown,History
1,14,3,1,4,13,2,Mr. Brown,History
1,17,2,3,1,19,1,Mr. Johnson,Art
3,25,5,3,3,8,1,Ms. Lee,Science
7,17,4,1,2,30,2,Ms. Lee,Literature
7,12,3,5,5,30,2,Mr. Brown,History
5,13,5,2,4,38,2,Mr. Johnson,Art
9,6,4,3,2,20,3,Ms. Smith,Mathematics
2,19,1,3,3,7,2,Mr. Brown,Art
9,26,4,3,4,5,3,Ms. Smith,Mathematics
9,25,4,4,5,13,3,Mr. Johnson,Literature
6,13,1,1,1,14,2,Ms. Lee,Literature
4,21,3,5,4,22,3,Ms. Wilson,History
5,28,4,1,3,28,1,Ms. Lee,Mathematics
6,6,2,5,5,6,1,Ms. Wilson,Art
4,18,4,1,1,14,1,Mr. Johnson,History
9,23,2,1,2,27,3,Ms. Wilson,Art
2,5,5,1,1,6,1,Mr. Brown,Art
8,16,3,5,2,21,2,Ms. Lee,Art
9,11,2,2,3,16,1,Ms. Wilson,Literature
4,23,3,1,5,18,2,Ms. Wilson,Science
9,17,1,2,4,16,3,Mr. Johnson,Mathematics
2,9,3,3,2,21,2,Ms. Lee,Science
3,20,1,4,1,27,1,Mr. Johnson,Literature
10,13,2,1,1,17,3,Ms. Wilson,Art
5,19,4,3,2,38,1,Ms. Lee,Literature
4,7,3,1,5,33,2,Ms. Smith,Art
3,13,4,3,2,23,3,Ms. Smith,Literature
4,4,1,5,3,13,1,Ms. Smith,Literature
9,8,2,1,2,2,3,Mr. Brown,Science
9,12,4,5,4,15,5,Mr. Johnson,Mathematics
5,16,1,4,5,35,3,Ms. Lee,Science
7,25,3,1,3,21,2,Ms. Smith,Science
8,28,2,1,5,3,1,Ms. Lee,History
2,9,2,5,4,30,1,Mr. Johnson,Mathematics
9,18,2,3,1,38,1,Ms. Smith,History
9,9,5,1,4,34,4,Mr. Johnson,Art
2,28,4,1,4,38,1,Ms. Smith,Mathematics
6,22,1,1,2,40,1,Ms. Smith,History
4,28,2,2,1,38,3,Mr. Brown,Science
1,20,3,1,4,22,3,Ms. Smith,History
5,13,4,2,1,20,2,Ms. Wilson,Mathematics
3,14,2,4,5,13,1,Ms. Lee,Science
1,1,1,2,5,11,3,Ms. Smith,History
2,3,2,4,5,23,3,Ms. Smith,Science
7,10,3,1,5,1,1,Ms. Smith,History
1,24,3,4,1,1,1,Mr. Brown,Mathematics
3,27,5,1,3,23,3,Ms. Lee,Literature
1,27,3,2,5,8,2,Mr. Johnson,Art
1,5,1,2,5,9,1,Ms. Smith,Art
8,27,5,4,3,21,3,Mr. Brown,Literature
6,2,4,1,4,1,3,Mr. Brown,History
4,8,5,1,2,39,3,Mr. Johnson,Science
8,2,1,5,2,23,1,Mr. Brown,Art
7,21,5,4,4,9,2,Ms. Lee,Literature
9,3,3,5,3,24,2,Ms. Smith,Science
1,17,5,3,1,6,3,Ms. Smith,History
10,25,2,3,2,40,3,Mr. Brown,Art
5,23,3,2,4,29,1,Ms. Wilson,Literature
6,8,1,3,1,15,3,Ms. Lee,Art
6,16,1,4,4,29,2,Ms. Lee,History
10,12,1,3,3,2,3,Mr. Brown,Art
7,12,3,4,3,5,2,Ms. Wilson,Literature
5,24,1,3,3,7,1,Ms. Smith,Mathematics
5,19,2,2,5,34,3,Mr. Brown,Mathematics
1,10,5,3,5,25,3,Mr. Brown,Art
10,12,4,4,4,18,4,Ms. Smith,History
5,12,1,2,1,4,3,Mr. Brown,Literature
10,22,4,2,3,19,3,Ms. Lee,Literature
1,17,2,3,4,17,3,Ms. Lee,Literature
10,4,2,2,1,27,1,Ms. Smith,History
2,1,1,2,5,31,2,Ms. Smith,Science
1,25,3,3,1,37,2,Ms. Lee,Art
8,24,5,4,2,20,1,Ms. Lee,Mathematics
8,15,5,1,1,37,2,Mr. Johnson,Art
8,9,4,1,4,14,4,Mr. Brown,Mathematics
10,19,2,3,5,3,1,Mr. Brown,History
10,16,1,2,2,1,3,Ms. Wilson,Art
1,9,3,4,1,9,1,Mr. Brown,History
4,22,4,5,2,29,1,Mr. Johnson,Science
1,1,1,1,3,38,2,Ms. Wilson,History
4,3,5,4,3,24,1,Mr. Johnson,Art
7,16,2,5,1,40,3,Mr. Brown,Literature
10,8,5,4,5,35,3,Ms. Wilson,Science
7,12,1,1,4,40,2,Mr. Johnson,Art
1,25,5,2,3,17,3,Ms. Smith,History
10,7,4,4,5,19,4,Mr. Johnson,Mathematics
2,24,2,1,1,17,1,Ms. Lee,Literature
6,6,4,2,1,12,1,Mr. Johnson,Literature
6,9,1,3,2,10,1,Mr. Johnson,History
1,14,5,1,2,18,2,Ms. Lee,Literature
4,16,5,2,1,23,3,Ms. Wilson,Art
9,25,1,3,4,17,1,Mr. Johnson,Science
8,19,4,2,5,12,5,Mr. Johnson,History
4,6,1,2,3,7,2,Ms. Lee,History
3,7,4,3,5,36,2,Mr. Brown,History
8,15,3,2,1,24,2,Mr. Johnson,Mathematics
9,15,2,1,4,14,1,Mr. Johnson,Art
1,25,5,5,2,29,3,Ms. Smith,Mathematics
10,5,1,4,1,28,2,Ms. Smith,History
8,25,2,1,2,10,2,Ms. Lee,Art
5,15,1,2,5,9,3,Mr. Johnson,History
3,24,4,2,4,8,2,Ms. Smith,Art
10,9,1,1,2,10,3,Mr. Johnson,History
5,28,4,4,2,36,1,Mr. Brown,History
10,12,1,5,4,37,2,Ms. Lee,Art
4,12,4,1,3,9,1,Mr. Brown,Art
1,10,1,4,3,40,3,Mr. Brown,Mathematics
8,15,4,2,5,15,4,Mr. Johnson,Literature
7,16,4,5,3,7,2,Mr. Brown,Art
4,20,5,2,1,36,1,Ms. Wilson,Mathematics
4,12,3,3,1,1,3,Mr. Brown,Science
5,28,5,5,4,33,1,Mr. Brown,Art
1,4,2,2,1,13,3,Mr. Johnson,History
4,12,5,5,1,11,1,Mr. Brown,Art
5,28,5,3,4,33,2,Mr. Brown,Science
8,18,4,5,5,1,3,Ms. Lee,Mathematics
1,17,1,2,4,1,1,Ms. Smith,Science
4,2,5,5,1,32,3,Mr. Brown,Art
10,10,4,1,3,21,1,Ms. Smith,Art
10,29,3,3,5,10,4,Mr. Johnson,Mathematics
7,13,2,5,1,15,1,Ms. Smith,Art
5,19,1,2,5,22,1,Ms. Wilson,History
1,9,5,5,3,15,3,Mr. Johnson,Mathematics
7,20,3,5,1,9,3,Ms. Lee,Science
1,6,2,4,2,16,2,Ms. Lee,Science
2,20,2,3,2,6,2,Ms. Lee,Literature
8,23,1,4,4,4,3,Mr. Brown,Mathematics
9,27,1,1,5,7,2,Mr. Brown,Literature
8,4,3,5,2,30,2,Mr. Brown,Science
8,11,5,4,4,7,3,Ms. Lee,Art
6,1,1,3,1,33,2,Ms. Smith,Literature
7,20,5,5,4,3,3,Ms. Smith,Mathematics
4,24,2,3,2,11,1,Mr. Johnson,History
5,16,3,3,1,2,1,Ms. Wilson,Mathematics
2,2,2,3,5,5,2,Mr. Johnson,Art
10,11,1,1,2,38,2,Mr. Brown,Science
4,8,4,2,3,19,2,Mr. Brown,Art
7,20,3,4,1,22,3,Mr. Brown,History
4,1,1,3,2,19,1,Ms. Smith,Literature
6,2,5,5,1,36,1,Mr. Brown,Science
8,7,5,3,5,17,4,Ms. Lee,Literature
5,19,3,2,4,5,1,Ms. Smith,Science
8,13,2,4,1,15,1,Ms. Smith,Science
4,13,3,5,2,21,2,Mr. Brown,Art
2,5,2,2,4,14,3,Mr. Brown,Art
9,2,5,5,1,9,2,Mr. Brown,Science
2,6,1,5,1,8,2,Ms. Wilson,Science
7,16,4,4,1,11,2,Mr. Johnson,Art
6,20,4,4,3,7,2,Mr. Johnson,Art
2,28,5,3,4,26,1,Ms. Wilson,History
3,28,4,2,5,6,1,Ms. Wilson,Mathematics
7,9,2,4,5,33,2,Ms. Wilson,Art
6,3,1,2,5,14,2,Ms. Wilson,Art
6,23,4,4,2,11,2,Ms. Lee,Literature
7,9,2,2,4,16,2,Ms. Lee,Science
5,26,2,4,1,5,1,Ms. Smith,History
1,17,5,5,1,28,2,Ms. Lee,Literature
5,11,2,1,1,13,2,Ms. Wilson,Science
9,23,1,3,5,30,1,Ms. Lee,Literature
2,28,5,4,2,20,1,Ms. Wilson,Mathematics
10,18,1,2,1,29,3,Mr. Brown,Art
3,15,5,4,5,6,1,Ms. Lee,Mathematics
2,15,1,5,4,2,2,Ms. Smith,Art
5,2,5,2,3,12,1,Ms. Smith,Art
5,21,2,2,5,17,1,Mr. Johnson,Science
5,26,2,4,2,17,1,Ms. Lee,History
6,8,3,4,3,1,3,Mr. Brown,Literature
3,9,4,1,5,19,1,Mr. Johnson,History
8,18,2,5,5,36,1,Ms. Lee,Science
3,15,1,3,1,18,2,Mr. Brown,Art
2,24,1,4,3,3,1,Ms. Wilson,Art
9,8,3,3,4,23,5,Ms. Lee,Art
6,10,4,4,3,24,3,Ms. Smith,Mathematics
7,3,5,3,1,1,2,Ms. Wilson,Mathematics
1,12,1,1,1,27,1,Ms. Wilson,Mathematics
3,10,2,5,4,18,2,Ms. Lee,Science
7,26,3,2,4,21,1,Mr. Brown,Art
8,17,5,2,4,30,5,Mr. Johnson,Science
2,7,5,3,2,34,1,Mr. Brown,History
5,23,5,4,1,14,2,Ms. Smith,Art
5,8,2,5,2,3,3,Ms. Smith,History
9,24,3,3,2,15,2,Ms. Wilson,Science
3,1,4,5,5,36,1,Ms. Lee,Art
5,13,5,4,3,20,2,Ms. Lee,Science
8,1,5,1,1,13,2,Ms. Lee,Literature
3,26,1,3,1,36,2,Ms. Smith,Science
6,17,1,3,5,7,3,Ms. Wilson,Literature
9,22,4,5,2,19,3,Ms. Lee,History
10,22,5,1,1,4,1,Mr. Johnson,Art
4,23,3,3,2,32,1,Ms. Lee,Art
7,12,4,5,5,2,1,Ms. Smith,History
8,27,3,4,2,19,1,Mr. Johnson,History
6,3,3,3,1,20,3,Mr. Johnson,Mathematics
1,13,3,3,3,32,1,Mr. Brown,Science
6,21,1,3,3,24,1,Ms. Smith,Art
4,29,2,3,1,39,2,Mr. Johnson,History
3,19,2,4,1,20,1,Ms. Smith,Science
3,23,4,5,3,27,3,Mr. Brown,History
3,28,2,4,3,5,1,Ms. Smith,Literature
1,18,3,2,2,23,1,Ms. Smith,Art
10,28,4,3,3,35,3,Mr. Brown,Literature
10,18,5,4,4,21,3,Mr. Johnson,Mathematics
1,25,3,4,4,3,3,Mr. Johnson,Science
2,3,1,1,2,14,3,Ms. Smith,History
5,6,1,4,5,21,3,Ms. Lee,Mathematics
7,23,2,4,3,29,1,Ms. Smith,Literature
5,27,1,3,3,25,3,Mr. Johnson,Literature
3,21,4,3,5,31,1,Ms. Lee,Mathematics
5,3,5,4,5,15,1,Ms. Wilson,Science
6,1,1,4,2,21,1,Ms. Lee,Science
4,20,5,2,5,40,3,Ms. Wilson,History
4,25,4,5,5,6,1,Ms. Lee,Mathematics
1,23,2,2,4,38,1,Ms. Smith,Science
7,20,3,2,4,29,3,Ms. Smith,Science
8,13,2,3,4,1,1,Ms. Wilson,Science
4,23,5,5,4,39,1,Ms. Wilson,History
6,28,3,5,2,39,1,Ms. Wilson,History
6,28,5,1,3,14,1,Ms. Lee,History
1,20,3,1,2,27,3,Ms. Wilson,History
10,21,4,3,2,22,2,Ms. Wilson,Art
4,6,2,1,2,12,3,Ms. Smith,Science
6,24,1,2,1,37,2,Ms. Lee,Literature
9,27,3,5,4,11,5,Ms. Lee,Literature
4,3,1,3,4,22,1,Ms. Smith,Literature
9,22,1,5,2,30,2,Mr. Brown,Mathematics
4,11,4,4,1,34,2,Ms. Lee,History
7,22,5,1,4,1,3,Ms. Wilson,Science
7,2,3,1,1,34,3,Mr. Johnson,Literature
8,10,5,5,5,21,3,Mr. Brown,Mathematics
7,18,4,3,4,28,3,Ms. Lee,Art
6,17,2,5,4,32,1,Ms. Wilson,Literature
3,19,5,4,5,21,1,Ms. Lee,History
10,28,5,1,5,37,5,Ms. Wilson,Science
7,5,2,1,5,18,1,Mr. Brown,History
6,5,2,4,5,10,3,Ms. Wilson,Art
10,2,2,5,2,28,2,Ms. Smith,Art
8,15,2,5,5,34,2,Mr. Brown,Literature
4,1,3,3,1,32,3,Mr. Brown,Literature
7,15,2,4,4,13,3,Mr. Johnson,Science
7,15,3,5,3,33,3,Ms. Wilson,History
3,26,2,3,2,11,2,Ms. Smith,Science
8,2,5,1,5,8,1,Mr. Brown,History
10,24,3,3,3,1,1,Ms. Lee,Science
2,4,2,2,1,1,1,Ms. Wilson,History
3,22,3,2,4,27,1,Mr. Johnson,Science
1,6,4,5,2,34,3,Ms. Smith,Literature
2,27,3,1,1,33,1,Mr. Johnson,Art
1,10,4,2,3,13,3,Ms. Lee,Literature
6,6,4,3,4,16,2,Ms. Lee,Science
5,29,4,1,2,13,2,Ms. Smith,Science
6,27,3,5,5,40,1,Mr. Brown,Mathematics
3,16,2,5,3,9,2,Ms. Smith,Art
7,25,3,5,5,40,3,Ms. Smith,Science
4,3,3,4,2,35,1,Mr. Johnson,Art
1,9,2,5,4,40,2,Mr. Johnson,Mathematics
3,10,2,2,2,22,2,Ms. Wilson,Art
5,6,4,5,4,4,2,Mr. Brown,Literature
7,2,5,1,3,10,1,Mr. Brown,Literature
9,11,3,2,3,25,1,Mr. Brown,Mathematics
5,9,2,5,3,11,1,Mr. Johnson,Literature
1,2,3,1,5,29,1,Mr. Johnson,History
5,19,3,3,3,35,1,Mr. Johnson,Art
1,25,4,2,5,4,3,Mr. Brown,Mathematics
7,28,4,1,5,2,1,Mr. Johnson,Mathematics
9,6,3,3,2,7,3,Ms. Smith,Literature
6,14,4,5,4,22,1,Mr. Johnson,Mathematics
4,10,3,1,1,10,1,Mr. Brown,Science
6,13,3,4,5,23,2,Mr. Brown,Art
1,13,5,1,2,4,3,Ms. Wilson,Art
4,7,5,2,1,24,2,Ms. Lee,History
6,26,5,2,5,15,3,Ms. Smith,Mathematics
2,3,5,1,5,1,2,Mr. Johnson,Art
3,3,5,5,3,22,1,Ms. Lee,History
4,22,3,3,2,35,2,Ms. Wilson,Science
6,4,3,2,4,18,2,Mr. Brown,Art
3,28,2,4,1,25,2,Ms. Wilson,Science
1,21,4,5,1,18,3,Ms. Smith,Mathematics
6,19,5,2,3,2,2,Ms. Wilson,Art
8,29,4,1,2,24,3,Ms. Lee,Science
8,22,5,2,2,14,1,Ms. Smith,Art
4,7,5,5,2,17,3,Mr. Johnson,Literature
6,5,2,1,4,37,2,Ms. Lee,History
1,19,2,2,3,13,2,Ms. Lee,History
6,29,3,4,3,24,2,Ms. Lee,History
1,11,3,2,4,28,1,Mr. Johnson,Mathematics
4,6,1,1,1,6,2,Ms. Lee,Art
9,10,1,3,3,35,2,Mr. Brown,Mathematics
6,1,3,1,1,32,2,Mr. Johnson,Mathematics
4,8,3,4,3,9,3,Ms. Smith,Science
10,22,5,2,5,11,5,Ms. Wilson,Art
4,19,2,3,2,22,2,Ms. Lee,Mathematics
4,26,3,1,2,28,1,Mr. Johnson,Literature
10,22,2,2,1,7,3,Mr. Johnson,Art
7,26,2,4,5,29,2,Mr. Johnson,History
9,15,1,1,3,12,2,Ms. Smith,History
6,7,5,2,1,30,1,Ms. Wilson,Art
7,18,2,4,3,21,3,Ms. Wilson,Science
4,6,3,2,4,4,1,Ms. Lee,Literature
5,22,1,4,3,16,1,Mr. Brown,History
9,12,1,3,4,15,1,Ms. Lee,Science
8,21,2,1,5,13,2,Ms. Lee,Literature
10,7,1,4,1,4,1,Ms. Wilson,Science
2,14,4,3,1,7,3,Ms. Wilson,Art
8,2,1,2,4,33,3,Ms. Wilson,Science
3,6,1,1,4,2,1,Ms. Wilson,Mathematics
2,24,3,1,4,23,2,Ms. Wilson,History
2,22,2,4,1,23,1,Ms. Smith,Mathematics
4,12,4,3,4,10,3,Ms. Wilson,History
1,4,5,1,1,25,3,Mr. Brown,Literature
5,22,4,2,1,22,1,Mr. Brown,Mathematics
7,15,5,2,1,10,2,Mr. Brown,Art
2,5,4,2,5,33,1,Ms. Smith,History
5,18,3,3,5,4,3,Mr. Brown,Literature
4,1,1,2,1,26,1,Mr. Johnson,Art
6,27,5,5,5,10,1,Mr. Brown,Science
1,9,5,5,3,9,1,Ms. Smith,Science
1,18,5,3,3,24,2,Mr. Johnson,Mathematics
2,8,2,2,5,26,2,Ms. Lee,Literature
4,14,1,5,1,12,2,Ms. Lee,Science
1,11,1,1,1,23,2,Mr. Johnson,Mathematics
5,19,3,3,1,10,2,Mr. Johnson,History
6,11,5,5,5,32,2,Ms. Smith,Art
10,20,4,5,1,30,1,Ms. Lee,History
4,4,1,2,1,13,3,Ms. Smith,Art
7,22,2,4,3,16,3,Ms. Smith,Art
5,16,2,2,5,39,2,Ms. Smith,Literature
9,17,3,2,5,25,4,Ms. Wilson,Science
9,21,4,3,3,26,1,Ms. Wilson,Mathematics
4,5,5,2,2,12,3,Mr. Johnson,Art
10,28,5,1,5,10,3,Mr. Johnson,History
6,17,3,3,1,26,1,Ms. Lee,History
2,3,4,5,1,6,2,Mr. Johnson,Mathematics
2,18,3,4,1,8,2,Ms. Wilson,Mathematics
3,26,3,1,1,9,1,Mr. Brown,Literature
10,29,1,4,4,17,1,Mr. Brown,Science
2,8,5,1,4,25,2,Ms. Wilson,History
9,3,2,1,2,5,1,Mr. Brown,Mathematics
4,13,5,5,2,2,3,Mr. Johnson,Science
5,15,1,4,2,15,2,Mr. Brown,Mathematics
2,25,2,4,4,17,3,Mr. Brown,History
8,5,2,5,5,27,1,Ms. Lee,Science
8,26,3,2,2,14,1,Ms. Lee,Literature
7,17,5,4,4,11,2,Ms. Smith,Science
7,17,1,1,1,26,1,Ms. Lee,Mathematics
7,8,4,1,1,1,3,Mr. Johnson,Literature
8,26,2,1,1,16,2,Ms. Lee,Literature
4,14,4,2,2,7,3,Mr. Brown,Literature
6,24,3,2,5,20,3,Ms. Lee,Art
8,13,5,2,2,19,3,Ms. Wilson,Literature
8,25,3,1,2,36,1,Mr. Johnson,Literature
4,21,4,5,1,13,1,Ms. Smith,Literature
1,11,3,2,4,10,3,Mr. Johnson,Mathematics
2,9,5,3,2,28,3,Ms. Smith,Art
4,26,5,1,3,2,3,Ms. Lee,Mathematics
9,23,3,2,1,18,3,Ms. Wilson,Literature
3,26,5,2,1,9,2,Ms. Smith,Mathematics
5,29,2,1,4,10,3,Ms. Smith,Science
1,12,5,5,2,12,2,Mr. Brown,Art
5,27,5,2,4,5,1,Mr. Brown,History
1,12,4,5,5,31,3,Mr. Brown,Art
6,21,2,4,1,31,2,Ms. Lee,Literature
1,4,1,2,4,24,3,Ms. Smith,Mathematics
2,5,5,4,1,37,1,Ms. Lee,Literature
9,6,3,5,1,39,3,Mr. Brown,History
3,19,3,5,2,28,3,Mr. Johnson,History
9,16,3,3,5,27,5,Ms. Lee,Mathematics
4,5,1,5,3,15,2,Ms. Lee,Mathematics
5,5,1,5,4,18,3,Ms. Lee,Art
7,23,1,4,4,12,2,Ms. Smith,Mathematics
4,29,5,1,3,30,3,Mr. Johnson,Mathematics
10,19,2,1,4,39,1,Ms. Lee,History
10,20,5,5,3,35,3,Ms. Wilson,History
6,8,5,4,1,18,1,Ms. Smith,History
9,7,1,1,5,32,2,Ms. Smith,Literature
8,13,5,5,1,30,3,Mr. Brown,History
1,28,4,3,4,7,3,Ms. Wilson,Art
6,26,5,4,5,28,3,Ms. Wilson,Art
9,10,3,5,5,37,5,Mr. Johnson,Mathematics
3,2,4,3,3,20,3,Ms. Smith,Literature
3,19,4,4,2,21,2,Mr. Brown,Mathematics
10,22,3,5,5,1,5,Ms. Lee,Literature
5,15,5,3,5,11,3,Ms. Lee,Science
9,5,5,4,1,29,2,Mr. Johnson,History
3,5,2,5,4,11,1,Ms. Wilson,Science
